"REF_DATE","GEO","DGUID","Products and product groups","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2019-10","Canada","2016A000011124","Clothing and footwear","2002=100","17","units","0","v41691108","2.139","99.4","","","","1"
"2019-11","Canada","2016A000011124","Clothing and footwear","2002=100","17","units","0","v41691108","2.139","98.5","","","","1"
"2019-12","Canada","2016A000011124","Clothing and footwear","2002=100","17","units","0","v41691108","2.139","95.3","","","","1"
"2020-01","Canada","2016A000011124","Clothing and footwear","2002=100","17","units","0","v41691108","2.139","95.8","","","","1"
"2020-02","Canada","2016A000011124","Clothing and footwear","2002=100","17","units","0","v41691108","2.139","97.4","","","","1"
"2020-03","Canada","2016A000011124","Clothing and footwear","2002=100","17","units","0","v41691108","2.139","99.0","","","","1"
"2020-04","Canada","2016A000011124","Clothing and footwear","2002=100","17","units","0","v41691108","2.139","93.2","","","","1"
"2020-05","Canada","2016A000011124","Clothing and footwear","2002=100","17","units","0","v41691108","2.139","91.5","","","","1"
"2020-06","Canada","2016A000011124","Clothing and footwear","2002=100","17","units","0","v41691108","2.139","92.4","","","","1"
"2020-07","Canada","2016A000011124","Clothing and footwear","2002=100","17","units","0","v41691108","2.139","92.1","","","","1"
"2020-08","Canada","2016A000011124","Clothing and footwear","2002=100","17","units","0","v41691108","2.139","93.5","","","","1"
"2020-09","Canada","2016A000011124","Clothing and footwear","2002=100","17","units","0","v41691108","2.139","94.5","","","","1"
"2020-10","Canada","2016A000011124","Clothing and footwear","2002=100","17","units","0","v41691108","2.139","95.4","","","","1"
"2020-11","Canada","2016A000011124","Clothing and footwear","2002=100","17","units","0","v41691108","2.139","96.2","","","","1"
"2020-12","Canada","2016A000011124","Clothing and footwear","2002=100","17","units","0","v41691108","2.139","92.1","","","","1"
"2021-01","Canada","2016A000011124","Clothing and footwear","2002=100","17","units","0","v41691108","2.139","91.9","","","","1"
"2021-02","Canada","2016A000011124","Clothing and footwear","2002=100","17","units","0","v41691108","2.139","92.7","","","","1"
"2021-03","Canada","2016A000011124","Clothing and footwear","2002=100","17","units","0","v41691108","2.139","93.7","","","","1"
"2021-04","Canada","2016A000011124","Clothing and footwear","2002=100","17","units","0","v41691108","2.139","94.9","","","","1"
"2021-05","Canada","2016A000011124","Clothing and footwear","2002=100","17","units","0","v41691108","2.139","95.1","","","","1"
"2021-06","Canada","2016A000011124","Clothing and footwear","2002=100","17","units","0","v41691108","2.139","93.4","","","","1"
"2021-07","Canada","2016A000011124","Clothing and footwear","2002=100","17","units","0","v41691108","2.139","93.0","","","","1"
"2021-08","Canada","2016A000011124","Clothing and footwear","2002=100","17","units","0","v41691108","2.139","93.3","","","","1"
"2021-09","Canada","2016A000011124","Clothing and footwear","2002=100","17","units","0","v41691108","2.139","94.7","","","","1"
"2021-10","Canada","2016A000011124","Clothing and footwear","2002=100","17","units","0","v41691108","2.139","96.0","","","","1"
"2021-11","Canada","2016A000011124","Clothing and footwear","2002=100","17","units","0","v41691108","2.139","96.9","","","","1"
"2021-12","Canada","2016A000011124","Clothing and footwear","2002=100","17","units","0","v41691108","2.139","93.1","","","","1"
"2022-01","Canada","2016A000011124","Clothing and footwear","2002=100","17","units","0","v41691108","2.139","93.4","","","","1"
"2022-02","Canada","2016A000011124","Clothing and footwear","2002=100","17","units","0","v41691108","2.139","93.8","","","","1"
"2022-03","Canada","2016A000011124","Clothing and footwear","2002=100","17","units","0","v41691108","2.139","94.5","","","","1"
"2022-04","Canada","2016A000011124","Clothing and footwear","2002=100","17","units","0","v41691108","2.139","95.1","","","","1"
"2022-05","Canada","2016A000011124","Clothing and footwear","2002=100","17","units","0","v41691108","2.139","97.2","","","","1"
"2022-06","Canada","2016A000011124","Clothing and footwear","2002=100","17","units","0","v41691108","2.139","95.9","","","","1"
"2022-07","Canada","2016A000011124","Clothing and footwear","2002=100","17","units","0","v41691108","2.139","94.3","","","","1"
"2022-08","Canada","2016A000011124","Clothing and footwear","2002=100","17","units","0","v41691108","2.139","94.6","","","","1"
"2022-09","Canada","2016A000011124","Clothing and footwear","2002=100","17","units","0","v41691108","2.139","96.1","","","","1"
"2022-10","Canada","2016A000011124","Clothing and footwear","2002=100","17","units","0","v41691108","2.139","97.7","","","","1"
"2022-11","Canada","2016A000011124","Clothing and footwear","2002=100","17","units","0","v41691108","2.139","97.3","","","","1"
"2022-12","Canada","2016A000011124","Clothing and footwear","2002=100","17","units","0","v41691108","2.139","94.8","","","","1"
"2023-01","Canada","2016A000011124","Clothing and footwear","2002=100","17","units","0","v41691108","2.139","93.8","","","","1"
"2023-02","Canada","2016A000011124","Clothing and footwear","2002=100","17","units","0","v41691108","2.139","95.6","","","","1"
"2023-03","Canada","2016A000011124","Clothing and footwear","2002=100","17","units","0","v41691108","2.139","96.8","","","","1"
"2023-04","Canada","2016A000011124","Clothing and footwear","2002=100","17","units","0","v41691108","2.139","97.5","","","","1"
"2023-05","Canada","2016A000011124","Clothing and footwear","2002=100","17","units","0","v41691108","2.139","97.9","","","","1"
"2023-06","Canada","2016A000011124","Clothing and footwear","2002=100","17","units","0","v41691108","2.139","96.2","","","","1"
"2023-07","Canada","2016A000011124","Clothing and footwear","2002=100","17","units","0","v41691108","2.139","95.2","","","","1"
"2018-07","Canada","2016A000011124","Transportation","2002=100","17","units","0","v41691128","2.176","142.0","","","","1"
"2018-08","Canada","2016A000011124","Transportation","2002=100","17","units","0","v41691128","2.176","141.3","","","","1"
"2018-09","Canada","2016A000011124","Transportation","2002=100","17","units","0","v41691128","2.176","138.4","","","","1"
"2018-10","Canada","2016A000011124","Transportation","2002=100","17","units","0","v41691128","2.176","139.3","","","","1"
"2018-11","Canada","2016A000011124","Transportation","2002=100","17","units","0","v41691128","2.176","137.1","","","","1"
"2018-12","Canada","2016A000011124","Transportation","2002=100","17","units","0","v41691128","2.176","138.0","","","","1"
"2019-01","Canada","2016A000011124","Transportation","2002=100","17","units","0","v41691128","2.176","136.6","","","","1"
"2019-02","Canada","2016A000011124","Transportation","2002=100","17","units","0","v41691128","2.176","137.9","","","","1"
"2019-03","Canada","2016A000011124","Transportation","2002=100","17","units","0","v41691128","2.176","140.6","","","","1"
"2019-04","Canada","2016A000011124","Transportation","2002=100","17","units","0","v41691128","2.176","143.0","","","","1"
"2019-05","Canada","2016A000011124","Transportation","2002=100","17","units","0","v41691128","2.176","144.0","","","","1"
"2019-06","Canada","2016A000011124","Transportation","2002=100","17","units","0","v41691128","2.176","142.7","","","","1"
"2019-07","Canada","2016A000011124","Transportation","2002=100","17","units","0","v41691128","2.176","144.2","","","","1"
"2019-08","Canada","2016A000011124","Transportation","2002=100","17","units","0","v41691128","2.176","143.3","","","","1"
"2019-09","Canada","2016A000011124","Transportation","2002=100","17","units","0","v41691128","2.176","140.3","","","","1"
"2019-10","Canada","2016A000011124","Transportation","2002=100","17","units","0","v41691128","2.176","141.3","","","","1"
"2019-11","Canada","2016A000011124","Transportation","2002=100","17","units","0","v41691128","2.176","141.5","","","","1"
"2019-12","Canada","2016A000011124","Transportation","2002=100","17","units","0","v41691128","2.176","143.1","","","","1"
"2020-01","Canada","2016A000011124","Transportation","2002=100","17","units","0","v41691128","2.176","143.4","","","","1"
"2020-02","Canada","2016A000011124","Transportation","2002=100","17","units","0","v41691128","2.176","144.0","","","","1"
"2020-03","Canada","2016A000011124","Transportation","2002=100","17","units","0","v41691128","2.176","138.9","","","","1"
"2020-04","Canada","2016A000011124","Transportation","2002=100","17","units","0","v41691128","2.176","136.7","","","","1"
"2020-05","Canada","2016A000011124","Transportation","2002=100","17","units","0","v41691128","2.176","139.7","","","","1"
"2020-06","Canada","2016A000011124","Transportation","2002=100","17","units","0","v41691128","2.176","142.8","","","","1"
"2020-07","Canada","2016A000011124","Transportation","2002=100","17","units","0","v41691128","2.176","142.8","","","","1"
"2020-08","Canada","2016A000011124","Transportation","2002=100","17","units","0","v41691128","2.176","141.5","","","","1"
"2020-09","Canada","2016A000011124","Transportation","2002=100","17","units","0","v41691128","2.176","140.4","","","","1"
"2020-10","Canada","2016A000011124","Transportation","2002=100","17","units","0","v41691128","2.176","141.1","","","","1"
"2020-11","Canada","2016A000011124","Transportation","2002=100","17","units","0","v41691128","2.176","141.3","","","","1"
"2020-12","Canada","2016A000011124","Transportation","2002=100","17","units","0","v41691128","2.176","142.3","","","","1"
"2021-01","Canada","2016A000011124","Transportation","2002=100","17","units","0","v41691128","2.176","144.9","","","","1"
"2021-02","Canada","2016A000011124","Transportation","2002=100","17","units","0","v41691128","2.176","147.1","","","","1"
"2021-03","Canada","2016A000011124","Transportation","2002=100","17","units","0","v41691128","2.176","148.8","","","","1"
"2021-04","Canada","2016A000011124","Transportation","2002=100","17","units","0","v41691128","2.176","149.5","","","","1"
"2021-05","Canada","2016A000011124","Transportation","2002=100","17","units","0","v41691128","2.176","150.3","","","","1"
"2021-06","Canada","2016A000011124","Transportation","2002=100","17","units","0","v41691128","2.176","150.8","","","","1"
"2021-07","Canada","2016A000011124","Transportation","2002=100","17","units","0","v41691128","2.176","152.2","","","","1"
"2021-08","Canada","2016A000011124","Transportation","2002=100","17","units","0","v41691128","2.176","153.8","","","","1"
"2021-09","Canada","2016A000011124","Transportation","2002=100","17","units","0","v41691128","2.176","153.2","","","","1"
"2021-10","Canada","2016A000011124","Transportation","2002=100","17","units","0","v41691128","2.176","155.4","","","","1"
"2021-11","Canada","2016A000011124","Transportation","2002=100","17","units","0","v41691128","2.176","155.4","","","","1"
"2021-12","Canada","2016A000011124","Transportation","2002=100","17","units","0","v41691128","2.176","154.9","","","","1"
"2022-01","Canada","2016A000011124","Transportation","2002=100","17","units","0","v41691128","2.176","156.9","","","","1"
"2022-02","Canada","2016A000011124","Transportation","2002=100","17","units","0","v41691128","2.176","159.9","","","","1"
"2022-03","Canada","2016A000011124","Transportation","2002=100","17","units","0","v41691128","2.176","165.5","","","","1"
"2022-04","Canada","2016A000011124","Transportation","2002=100","17","units","0","v41691128","2.176","166.3","","","","1"
"2022-05","Canada","2016A000011124","Transportation","2002=100","17","units","0","v41691128","2.176","172.2","","","","1"
"2022-06","Canada","2016A000011124","Transportation","2002=100","17","units","0","v41691128","2.176","176.2","","","","1"
"2022-07","Canada","2016A000011124","Transportation","2002=100","17","units","0","v41691128","2.176","174.1","","","","1"
"2022-08","Canada","2016A000011124","Transportation","2002=100","17","units","0","v41691128","2.176","169.7","","","","1"
"2022-09","Canada","2016A000011124","Transportation","2002=100","17","units","0","v41691128","2.176","166.5","","","","1"
"2022-10","Canada","2016A000011124","Transportation","2002=100","17","units","0","v41691128","2.176","170.1","","","","1"
"2022-11","Canada","2016A000011124","Transportation","2002=100","17","units","0","v41691128","2.176","168.6","","","","1"
"2022-12","Canada","2016A000011124","Transportation","2002=100","17","units","0","v41691128","2.176","164.2","","","","1"
"2023-01","Canada","2016A000011124","Transportation","2002=100","17","units","0","v41691128","2.176","165.4","","","","1"
"2023-02","Canada","2016A000011124","Transportation","2002=100","17","units","0","v41691128","2.176","164.8","","","","1"
"2023-03","Canada","2016A000011124","Transportation","2002=100","17","units","0","v41691128","2.176","166.0","","","","1"
"2023-04","Canada","2016A000011124","Transportation","2002=100","17","units","0","v41691128","2.176","168.5","","","","1"
"2023-05","Canada","2016A000011124","Transportation","2002=100","17","units","0","v41691128","2.176","168.1","","","","1"
"2023-06","Canada","2016A000011124","Transportation","2002=100","17","units","0","v41691128","2.176","170.2","","","","1"
"2023-07","Canada","2016A000011124","Transportation","2002=100","17","units","0","v41691128","2.176","172.4","","","","1"
"2018-07","Canada","2016A000011124","Gasoline","2002=100","17","units","0","v41691136","2.184","193.3","","","","1"
"2018-08","Canada","2016A000011124","Gasoline","2002=100","17","units","0","v41691136","2.184","190.3","","","","1"
"2018-09","Canada","2016A000011124","Gasoline","2002=100","17","units","0","v41691136","2.184","188.3","","","","1"
"2018-10","Canada","2016A000011124","Gasoline","2002=100","17","units","0","v41691136","2.184","182.3","","","","1"
"2018-11","Canada","2016A000011124","Gasoline","2002=100","17","units","0","v41691136","2.184","165.2","","","","1"
"2018-12","Canada","2016A000011124","Gasoline","2002=100","17","units","0","v41691136","2.184","154.4","","","","1"
"2019-01","Canada","2016A000011124","Gasoline","2002=100","17","units","0","v41691136","2.184","149.6","","","","1"
"2019-02","Canada","2016A000011124","Gasoline","2002=100","17","units","0","v41691136","2.184","152.4","","","","1"
"2019-03","Canada","2016A000011124","Gasoline","2002=100","17","units","0","v41691136","2.184","170.1","","","","1"
"2019-04","Canada","2016A000011124","Gasoline","2002=100","17","units","0","v41691136","2.184","187.1","","","","1"
"2019-05","Canada","2016A000011124","Gasoline","2002=100","17","units","0","v41691136","2.184","189.2","","","","1"
"2019-06","Canada","2016A000011124","Gasoline","2002=100","17","units","0","v41691136","2.184","174.1","","","","1"
"2019-07","Canada","2016A000011124","Gasoline","2002=100","17","units","0","v41691136","2.184","179.9","","","","1"
"2019-08","Canada","2016A000011124","Gasoline","2002=100","17","units","0","v41691136","2.184","170.9","","","","1"
"2019-09","Canada","2016A000011124","Gasoline","2002=100","17","units","0","v41691136","2.184","169.5","","","","1"
"2019-10","Canada","2016A000011124","Gasoline","2002=100","17","units","0","v41691136","2.184","170.1","","","","1"
"2019-11","Canada","2016A000011124","Gasoline","2002=100","17","units","0","v41691136","2.184","166.7","","","","1"
"2019-12","Canada","2016A000011124","Gasoline","2002=100","17","units","0","v41691136","2.184","165.8","","","","1"
"2020-01","Canada","2016A000011124","Gasoline","2002=100","17","units","0","v41691136","2.184","166.4","","","","1"
"2020-02","Canada","2016A000011124","Gasoline","2002=100","17","units","0","v41691136","2.184","163.1","","","","1"
"2020-03","Canada","2016A000011124","Gasoline","2002=100","17","units","0","v41691136","2.184","134.0","","","","1"
"2020-04","Canada","2016A000011124","Gasoline","2002=100","17","units","0","v41691136","2.184","113.6","","","","1"
"2020-05","Canada","2016A000011124","Gasoline","2002=100","17","units","0","v41691136","2.184","132.8","","","","1"
"2020-06","Canada","2016A000011124","Gasoline","2002=100","17","units","0","v41691136","2.184","146.7","","","","1"
"2020-07","Canada","2016A000011124","Gasoline","2002=100","17","units","0","v41691136","2.184","153.1","","","","1"
"2020-08","Canada","2016A000011124","Gasoline","2002=100","17","units","0","v41691136","2.184","151.9","","","","1"
"2020-09","Canada","2016A000011124","Gasoline","2002=100","17","units","0","v41691136","2.184","151.3","","","","1"
"2020-10","Canada","2016A000011124","Gasoline","2002=100","17","units","0","v41691136","2.184","149.0","","","","1"
"2020-11","Canada","2016A000011124","Gasoline","2002=100","17","units","0","v41691136","2.184","146.8","","","","1"
"2020-12","Canada","2016A000011124","Gasoline","2002=100","17","units","0","v41691136","2.184","151.7","","","","1"
"2021-01","Canada","2016A000011124","Gasoline","2002=100","17","units","0","v41691136","2.184","160.9","","","","1"
"2021-02","Canada","2016A000011124","Gasoline","2002=100","17","units","0","v41691136","2.184","171.3","","","","1"
"2021-03","Canada","2016A000011124","Gasoline","2002=100","17","units","0","v41691136","2.184","181.3","","","","1"
"2021-04","Canada","2016A000011124","Gasoline","2002=100","17","units","0","v41691136","2.184","184.6","","","","1"
"2021-05","Canada","2016A000011124","Gasoline","2002=100","17","units","0","v41691136","2.184","190.5","","","","1"
"2021-06","Canada","2016A000011124","Gasoline","2002=100","17","units","0","v41691136","2.184","193.6","","","","1"
"2021-07","Canada","2016A000011124","Gasoline","2002=100","17","units","0","v41691136","2.184","200.4","","","","1"
"2021-08","Canada","2016A000011124","Gasoline","2002=100","17","units","0","v41691136","2.184","201.3","","","","1"
"2021-09","Canada","2016A000011124","Gasoline","2002=100","17","units","0","v41691136","2.184","201.0","","","","1"
"2021-10","Canada","2016A000011124","Gasoline","2002=100","17","units","0","v41691136","2.184","211.1","","","","1"
"2021-11","Canada","2016A000011124","Gasoline","2002=100","17","units","0","v41691136","2.184","210.8","","","","1"
"2021-12","Canada","2016A000011124","Gasoline","2002=100","17","units","0","v41691136","2.184","202.2","","","","1"
"2022-01","Canada","2016A000011124","Gasoline","2002=100","17","units","0","v41691136","2.184","211.9","","","","1"
"2022-02","Canada","2016A000011124","Gasoline","2002=100","17","units","0","v41691136","2.184","226.6","","","","1"
"2022-03","Canada","2016A000011124","Gasoline","2002=100","17","units","0","v41691136","2.184","253.4","","","","1"
"2022-04","Canada","2016A000011124","Gasoline","2002=100","17","units","0","v41691136","2.184","251.7","","","","1"
"2022-05","Canada","2016A000011124","Gasoline","2002=100","17","units","0","v41691136","2.184","281.9","","","","1"
"2022-06","Canada","2016A000011124","Gasoline","2002=100","17","units","0","v41691136","2.184","299.4","","","","1"
"2022-07","Canada","2016A000011124","Gasoline","2002=100","17","units","0","v41691136","2.184","271.8","","","","1"
"2022-08","Canada","2016A000011124","Gasoline","2002=100","17","units","0","v41691136","2.184","245.8","","","","1"
"2022-09","Canada","2016A000011124","Gasoline","2002=100","17","units","0","v41691136","2.184","227.6","","","","1"
"2022-10","Canada","2016A000011124","Gasoline","2002=100","17","units","0","v41691136","2.184","248.6","","","","1"
"2022-11","Canada","2016A000011124","Gasoline","2002=100","17","units","0","v41691136","2.184","239.6","","","","1"
"2022-12","Canada","2016A000011124","Gasoline","2002=100","17","units","0","v41691136","2.184","208.3","","","","1"
"2023-01","Canada","2016A000011124","Gasoline","2002=100","17","units","0","v41691136","2.184","218.1","","","","1"
"2023-02","Canada","2016A000011124","Gasoline","2002=100","17","units","0","v41691136","2.184","215.9","","","","1"
"2023-03","Canada","2016A000011124","Gasoline","2002=100","17","units","0","v41691136","2.184","218.4","","","","1"
"2023-04","Canada","2016A000011124","Gasoline","2002=100","17","units","0","v41691136","2.184","232.2","","","","1"
"2023-05","Canada","2016A000011124","Gasoline","2002=100","17","units","0","v41691136","2.184","230.3","","","","1"
"2023-06","Canada","2016A000011124","Gasoline","2002=100","17","units","0","v41691136","2.184","234.7","","","","1"
"2023-07","Canada","2016A000011124","Gasoline","2002=100","17","units","0","v41691136","2.184","236.8","","","","1"
"2018-07","Canada","2016A000011124","Health and personal care","2002=100","17","units","0","v41691153","2.201","126.1","","","","1"
"2018-08","Canada","2016A000011124","Health and personal care","2002=100","17","units","0","v41691153","2.201","126.7","","","","1"
"2018-09","Canada","2016A000011124","Health and personal care","2002=100","17","units","0","v41691153","2.201","126.1","","","","1"
"2018-10","Canada","2016A000011124","Health and personal care","2002=100","17","units","0","v41691153","2.201","126.3","","","","1"
"2018-11","Canada","2016A000011124","Health and personal care","2002=100","17","units","0","v41691153","2.201","125.1","","","","1"
"2018-12","Canada","2016A000011124","Health and personal care","2002=100","17","units","0","v41691153","2.201","125.6","","","","1"
"2019-01","Canada","2016A000011124","Health and personal care","2002=100","17","units","0","v41691153","2.201","125.9","","","","1"
"2019-02","Canada","2016A000011124","Health and personal care","2002=100","17","units","0","v41691153","2.201","126.4","","","","1"
"2019-03","Canada","2016A000011124","Health and personal care","2002=100","17","units","0","v41691153","2.201","126.6","","","","1"
"2019-04","Canada","2016A000011124","Health and personal care","2002=100","17","units","0","v41691153","2.201","127.1","","","","1"
"2019-05","Canada","2016A000011124","Health and personal care","2002=100","17","units","0","v41691153","2.201","127.3","","","","1"
"2019-06","Canada","2016A000011124","Health and personal care","2002=100","17","units","0","v41691153","2.201","127.7","","","","1"
"2019-07","Canada","2016A000011124","Health and personal care","2002=100","17","units","0","v41691153","2.201","128.0","","","","1"
"2019-08","Canada","2016A000011124","Health and personal care","2002=100","17","units","0","v41691153","2.201","127.8","","","","1"
"2019-09","Canada","2016A000011124","Health and personal care","2002=100","17","units","0","v41691153","2.201","127.8","","","","1"
"2019-10","Canada","2016A000011124","Health and personal care","2002=100","17","units","0","v41691153","2.201","127.9","","","","1"
"2019-11","Canada","2016A000011124","Health and personal care","2002=100","17","units","0","v41691153","2.201","128.0","","","","1"
"2019-12","Canada","2016A000011124","Health and personal care","2002=100","17","units","0","v41691153","2.201","127.9","","","","1"
"2020-01","Canada","2016A000011124","Health and personal care","2002=100","17","units","0","v41691153","2.201","128.6","","","","1"
"2020-02","Canada","2016A000011124","Health and personal care","2002=100","17","units","0","v41691153","2.201","128.8","","","","1"
"2020-03","Canada","2016A000011124","Health and personal care","2002=100","17","units","0","v41691153","2.201","128.6","","","","1"
"2020-04","Canada","2016A000011124","Health and personal care","2002=100","17","units","0","v41691153","2.201","128.7","","","","1"
"2020-05","Canada","2016A000011124","Health and personal care","2002=100","17","units","0","v41691153","2.201","128.4","","","","1"
"2020-06","Canada","2016A000011124","Health and personal care","2002=100","17","units","0","v41691153","2.201","128.3","","","","1"
"2020-07","Canada","2016A000011124","Health and personal care","2002=100","17","units","0","v41691153","2.201","128.8","","","","1"
"2020-08","Canada","2016A000011124","Health and personal care","2002=100","17","units","0","v41691153","2.201","129.6","","","","1"
"2020-09","Canada","2016A000011124","Health and personal care","2002=100","17","units","0","v41691153","2.201","129.8","","","","1"
"2020-10","Canada","2016A000011124","Health and personal care","2002=100","17","units","0","v41691153","2.201","130.2","","","","1"
"2020-11","Canada","2016A000011124","Health and personal care","2002=100","17","units","0","v41691153","2.201","130.6","","","","1"
"2020-12","Canada","2016A000011124","Health and personal care","2002=100","17","units","0","v41691153","2.201","130.0","","","","1"
"2021-01","Canada","2016A000011124","Health and personal care","2002=100","17","units","0","v41691153","2.201","130.3","","","","1"
"2021-02","Canada","2016A000011124","Health and personal care","2002=100","17","units","0","v41691153","2.201","130.5","","","","1"
"2021-03","Canada","2016A000011124","Health and personal care","2002=100","17","units","0","v41691153","2.201","130.5","","","","1"
"2021-04","Canada","2016A000011124","Health and personal care","2002=100","17","units","0","v41691153","2.201","132.5","","","","1"
"2021-05","Canada","2016A000011124","Health and personal care","2002=100","17","units","0","v41691153","2.201","132.4","","","","1"
"2021-06","Canada","2016A000011124","Health and personal care","2002=100","17","units","0","v41691153","2.201","132.6","","","","1"
"2021-07","Canada","2016A000011124","Health and personal care","2002=100","17","units","0","v41691153","2.201","133.4","","","","1"
"2021-08","Canada","2016A000011124","Health and personal care","2002=100","17","units","0","v41691153","2.201","133.3","","","","1"
"2021-09","Canada","2016A000011124","Health and personal care","2002=100","17","units","0","v41691153","2.201","133.7","","","","1"
"2021-10","Canada","2016A000011124","Health and personal care","2002=100","17","units","0","v41691153","2.201","133.9","","","","1"
"2021-11","Canada","2016A000011124","Health and personal care","2002=100","17","units","0","v41691153","2.201","134.1","","","","1"
"2021-12","Canada","2016A000011124","Health and personal care","2002=100","17","units","0","v41691153","2.201","133.4","","","","1"
"2022-01","Canada","2016A000011124","Health and personal care","2002=100","17","units","0","v41691153","2.201","134.1","","","","1"
"2022-02","Canada","2016A000011124","Health and personal care","2002=100","17","units","0","v41691153","2.201","134.6","","","","1"
"2022-03","Canada","2016A000011124","Health and personal care","2002=100","17","units","0","v41691153","2.201","134.9","","","","1"
"2022-04","Canada","2016A000011124","Health and personal care","2002=100","17","units","0","v41691153","2.201","137.0","","","","1"
"2022-05","Canada","2016A000011124","Health and personal care","2002=100","17","units","0","v41691153","2.201","137.2","","","","1"
"2022-06","Canada","2016A000011124","Health and personal care","2002=100","17","units","0","v41691153","2.201","137.8","","","","1"
"2022-07","Canada","2016A000011124","Health and personal care","2002=100","17","units","0","v41691153","2.201","138.6","","","","1"
"2022-08","Canada","2016A000011124","Health and personal care","2002=100","17","units","0","v41691153","2.201","139.1","","","","1"
"2022-09","Canada","2016A000011124","Health and personal care","2002=100","17","units","0","v41691153","2.201","139.6","","","","1"
"2022-10","Canada","2016A000011124","Health and personal care","2002=100","17","units","0","v41691153","2.201","140.4","","","","1"
"2022-11","Canada","2016A000011124","Health and personal care","2002=100","17","units","0","v41691153","2.201","141.5","","","","1"
"2022-12","Canada","2016A000011124","Health and personal care","2002=100","17","units","0","v41691153","2.201","141.5","","","","1"
"2023-01","Canada","2016A000011124","Health and personal care","2002=100","17","units","0","v41691153","2.201","142.4","","","","1"
"2023-02","Canada","2016A000011124","Health and personal care","2002=100","17","units","0","v41691153","2.201","143.0","","","","1"
"2023-03","Canada","2016A000011124","Health and personal care","2002=100","17","units","0","v41691153","2.201","143.7","","","","1"
"2023-04","Canada","2016A000011124","Health and personal care","2002=100","17","units","0","v41691153","2.201","145.7","","","","1"
"2023-05","Canada","2016A000011124","Health and personal care","2002=100","17","units","0","v41691153","2.201","146.0","","","","1"
"2023-06","Canada","2016A000011124","Health and personal care","2002=100","17","units","0","v41691153","2.201","146.4","","","","1"
"2023-07","Canada","2016A000011124","Health and personal care","2002=100","17","units","0","v41691153","2.201","146.6","","","","1"
"2018-07","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","117.9","","","","1"
"2018-08","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","117.5","","","","1"
"2018-09","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","117.0","","","","1"
"2018-10","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","116.1","","","","1"
"2018-11","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","114.3","","","","1"
"2018-12","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","112.9","","","","1"
"2019-01","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","113.3","","","","1"
"2019-02","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","115.2","","","","1"
"2019-03","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","116.6","","","","1"
"2019-04","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","115.8","","","","1"
"2019-05","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","118.6","","","","1"
"2019-06","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","117.9","","","","1"
"2019-07","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","121.1","","","","1"
"2019-08","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","119.8","","","","1"
"2019-09","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","118.0","","","","1"
"2019-10","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","117.6","","","","1"
"2019-11","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","114.5","","","","1"
"2019-12","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","113.2","","","","1"
"2020-01","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","113.0","","","","1"
"2020-02","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","116.0","","","","1"
"2020-03","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","116.0","","","","1"
"2020-04","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","115.0","","","","1"
"2020-05","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","115.5","","","","1"
"2020-06","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","116.3","","","","1"
"2020-07","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","116.3","","","","1"
"2020-08","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","116.1","","","","1"
"2020-09","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","116.6","","","","1"
"2020-10","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","116.1","","","","1"
